text,annotation,label
The margarita rimmed with a salted edge is the perfect balance of sweet and salty flavors.,"[('salty', 'LITERAL')]",0
"My mom makes the best chocolate chip cookies, they're perfectly sweet and salty.","[('salty', 'LITERAL')]",0
"I lost my favorite baseball cap at the park yesterday, and I'm so upset about it.","[('cap', 'LITERAL')]",0
Let's meet in the mid of the hallway during lunch break to discuss our plans for the weekend.,"[('mid', 'LITERAL')]",0
"For our science project, we made a potato battery that successfully lit up an LED light bulb!","[('lit', 'LITERAL')]",0
Grandma's homemade jam always tastes better when stored in glass jars instead of wooden shooks.,"[('shooks', 'LITERAL')]",0
My arms were sore after I helped my dad lift and shook a heavy wooden beam into place during our home renovation project.,"[('shook', 'LITERAL')]",0
"Last night, we lit up some sparklers at the beach bonfire, it was so much fun!","[('lit', 'LITERAL')]",0
"I can't believe my teacher gave me extra homework over the weekend, like we don't already have enough to do.","[('extra', 'LITERAL')]",0
"The intense scene in that horror movie had me so shook, I couldn't sleep properly for days.","[('shook', 'LITERAL')]",0
"During our camping trip, we lit the campfire and roasted marshmallows under the stars.","[('lit', 'LITERAL')]",0
"Some people look so cool in snapback caps, but they never suit me.","[('caps', 'LITERAL')]",0
It's tough being in the mid of deciding what college to go to; there are just so many factors to consider.,"[('mid', 'LITERAL')]",0
Each one was a shook of oak staves bound together.,"[('shook', 'LITERAL')]",0
"There's a great sale going on at the mall right now, we should go check it out during the mid-afternoon.","[('mid-afternoon', 'LITERAL')]",0
"The mid-semester break is coming up, and I can't wait to relax and catch up on some sleep.","[('mid-semester', 'LITERAL')]",0
I can't believe the teacher gave us extra homework over the weekend!,"[('extra', 'LITERAL')]",0
"I volunteered at the winery last summer, and they had this huge shook filled with aged wine.","[('shook', 'LITERAL')]",0
Maybe we can catch up during our usual mid-afternoon phone call.,"[('mid-afternoon', 'LITERAL')]",0
"After months of planning, our prom proposal turned out perfectly - her face just lit up!","[('lit', 'LITERAL')]",0
She carefully lit each candle along the aisle for her sister's wedding ceremony.,"[('lit', 'LITERAL')]",0
Our math teacher loves giving us so many extra credit opportunities; sometimes it feels like she wants us to live in the classroom!,"[('extra', 'LITERAL')]",0
I really need to buy some extra study materials for the upcoming exams.,"[('extra', 'LITERAL')]",0
Do you think it's worth paying extra to upgrade my phone to the latest model?,"[('extra', 'LITERAL')]",0
"When I'm feeling under the weather, there’s nothing like a warm bowl of chicken noodle soup to soothe me with its savory and slightly salty broth.","[('salty', 'LITERAL')]",0
Do you think I'm being too over-the-top by planning an extra surprise for her birthday?,"[('extra', 'LITERAL')]",0
My mom makes the best homemade salty pretzels; they're always a hit at parties.,"[('salty', 'LITERAL')]",0
Sarah went all out with an extra-large pizza for her birthday party last weekend.,"[('extra-large', 'LITERAL')]",0
"I helped my dad move some barrels in the basement, they were so heavy once we got them shook loose.","[('shook', 'LITERAL')]",0
"After school, I love winding down by reading in my room with a softly-lit lamp.","[('softly-lit', 'LITERAL')]",0
"The mid-term exams are coming up, and I haven't even started studying yet.","[('mid-term', 'LITERAL')]",0
The weather in the mid-fall season is perfect for hanging out outdoors without getting too hot or too cold.,"[('mid-fall', 'LITERAL')]",0
My favorite band is playing at a concert venue located right in the mid of downtown this Friday night.,"[('mid', 'LITERAL')]",0
We need to dress extra warm for the game tonight - it's going to be freezing outside.,"[('extra', 'LITERAL')]",0
"Walking through the forest after a rainstorm, we could hear water dripping from branches above us.","[('dripping', 'LITERAL')]",0
I told my mom not to buy me any extras when she goes grocery shopping because I'm trying to save money for concert tickets next month!,"[('extras', 'LITERAL')]",0
"After I finished decorating my dorm room, it felt like it was finally complete once I lit up some fairy lights around my bed frame.","[('lit', 'LITERAL')]",0
There's something oddly comforting about falling asleep to the gentle sound of rain dripping down from leaves outside my window.,"[('dripping', 'LITERAL')]",0
"During our camping trip, we lit up some lanterns to guide our path back to the tent after dark.","[('lit', 'LITERAL')]",0
"Jake is always so good at sports, he puts in that extra effort during practice every time.","[('extra', 'LITERAL')]",0
I accidentally lit the wrong end of the sparkler at the bonfire last weekend.,"[('lit', 'LITERAL')]",0
"During the storm, lightning struck a nearby tree and it shook the ground beneath us.","[('shook', 'LITERAL')]",0
"It was raining so hard yesterday that I could hear the constant drip, drip, drip of water hitting the roof.","[('drip', 'LITERAL')]",0
"After dinner, we all sat around the campfire and lit some lanterns to hang in the trees.","[('lit', 'LITERAL')]",0
"I have a test tomorrow, so I need to study all night to make sure I'm prepared for it by mid-morning.","[('mid-morning', 'LITERAL')]",0
"The chef put a glass lid atop the pot, like a cooking wizard with his magic cauldron-cap!","[('cauldron-cap', 'LITERAL')]",0
"Our group project is due next week, but let's meet up after school for an extra study session just in case there are any last-minute changes we need to make.","[('extra', 'LITERAL')]",0
"After the storm, I noticed a small drip of water coming from the corner of my window.","[('drip', 'LITERAL')]",0
"It was surreal watching them stack all those barrels, each one with a shiny new metal hoop securing every single shook together seamlessly.","[('shook', 'LITERAL')]",0
I need to find a cute winter cap for skiing this year.,"[('cap', 'LITERAL')]",0
"Whenever it rains heavily, there's always a steady drip coming from our ceiling due to an old pipe issue.","[('drip', 'LITERAL')]",0
Remember when we accidentally lit off fireworks in Jake's backyard?,"[('lit', 'LITERAL')]",0
The park was beautifully decorated with fairy lights that were lit up as soon as it got dark outside.,"[('lit', 'LITERAL')]",0
My parents are always telling me to save my money instead of spending it on all these extra things.,"[('extra', 'LITERAL')]",0
I heard that wearing a sleep cap can help prevent hair breakage while you're tossing and turning at night.,"[('cap', 'LITERAL')]",0
"Once we fastened each stave, we knew our makeshift barrel was taking shape with a secure shook at its core.","[('shook', 'LITERAL')]",0
"When it's rainy outside, my go-to accessory is definitely a waterproof cap.","[('cap', 'LITERAL')]",0
"I can't decide what movie to watch tonight...either a comedy or a thriller, something that'll keep me on edge right through till the movie's midpoint.","[('midpoint', 'LITERAL')]",0
They're my absolute favorite when I'm craving something sweet and salty.,"[('salty', 'LITERAL')]",0
Do you think it's worth paying extra for the VIP tickets to the concert?,"[('extra', 'LITERAL')]",0
I can't wait for mid-semester break.,"[('mid-semester', 'LITERAL')]",0
My grandma's secret recipe for roasted chicken includes a special blend of herbs and a little bit of salty soy sauce.,"[('salty', 'LITERAL')]",0
My mom lit a scented candle in my room to help me relax before bed.,"[('lit', 'LITERAL')]",0
The sound of a steady drip coming from the leaky ceiling was driving me crazy last night.,"[('drip', 'LITERAL')]",0
The graduation ceremony requires us to wear a traditional cap and gown - it's so exciting!,"[('cap', 'LITERAL')]",0
Did you see that guy wearing a backwards cap at the party last night?,"[('cap', 'LITERAL')]",0
The mid-point of the movie had me on the edge of my seat with all the suspense.,"[('mid-point', 'LITERAL')]",0
"I can't wait for summer break - finally, some time off school without any extracurricular activities or projects hanging over my head!","[('extracurricular', 'LITERAL')]",0
"Whenever I have a project due, I try to put in some extra time and effort to make sure it's perfect.","[('extra', 'LITERAL')]",0
The storm shook the trees so violently that many branches fell down.,"[('shook', 'LITERAL')]",0
"The concert was amazing, especially when they lit up the stage with colorful lights and effects.","[('lit', 'LITERAL')]",0
"My history project turned out really well, so now I have some time to work on adding some extras to make it stand out even more.","[('extras', 'LITERAL')]",0
I need to buy some extra batteries for my calculator before the math test tomorrow.,"[('extra', 'LITERAL')]",0
I woke up this morning to find that my fridge was leaking - now all I can hear is a soft drip every few seconds.,"[('drip', 'LITERAL')]",0
The workers carefully stacked the shooks in the warehouse to be assembled later into barrels.,"[('shooks', 'LITERAL')]",0
I need to get myself a graduation cap for our upcoming ceremony - can't believe it's almost time!,"[('cap', 'LITERAL')]",0
Are you free to meet up for coffee sometime in the mid of this week to catch up?,"[('mid', 'LITERAL')]",0
The salty sea air at the beach always makes me feel so relaxed.,"[('salty', 'LITERAL')]",0
I love adding some extra hot sauce to my burritos for a kick of flavor.,"[('extra', 'LITERAL')]",0
"I love adding extra salt to my popcorn when we have movie nights at home, it makes it extra tasty and salty!","[('salty', 'LITERAL')]",0
"I ordered some extra fries with my burger, want to share them?","[('extra', 'LITERAL')]",0
My little sister accidentally lit her hair on fire with a candle while trying to blow it out.,"[('little', 'LITERAL')]",0
I can't believe how hard I shook that ketchup bottle to get the last bit out.,"[('shook', 'LITERAL')]",0
The teacher gave us all some extra credit work to boost our grades before finals next week.,"[('extra', 'LITERAL')]",0
My grandma's famous chicken noodle soup is just the right amount of salty.,"[('salty', 'LITERAL')]",0
My mom always reminds me to fix the leaky pipe in our bathroom because she doesn't want any drips damaging the floor.,"[('drips', 'LITERAL')]",0
"Sweet, the pizza place messed up our order and gave us an entire pie as an apology - talk about getting something nice and extra!","[('extra', 'LITERAL')]",0
