term	sentence	label
mid	"My crush texted me back with just a 'lol,' which is definitely a mid response if you ask me."	1
mid	"Mine's been hella mid, nothing exciting happening."	1
mid	"She said she liked my outfit today but honestly, I think it's just mid compared to what she usually wears."	1
mid	It was pretty mid for me; nothing too exciting happened.	1
mid	"The party last night was pretty mid, nothing too exciting happened."	1
mid	Mine was just mid - not great but not terrible either.	1
mid	"I heard the graphics are amazing but gameplay is just mid. 10.Honestly, my mood today is just feeling kind of...mid."	1
mid	This semester is going by so fast; it's been pretty mid in terms of workload though - not too stressful yet.	1
mid	We had high hopes for the game coming out but reviews say it's only been receiving a lot of mixed feedback - sounds pretty mid to me!	1
mid	"I just finished watching that new movie on Netflix, and honestly, it was just mid."	1
mid	"I started reading that new book series, but I found it to be quite mid after the first few chapters."	1
salty	"I'm not trying to make you feel salty, but that was actually my idea from the start."	1
salty	Taylor got so salty when we told her we couldn't make it to her birthday party this weekend.	1
salty	Why are you being so salty towards me?	1
salty	Stop being so salty and just accept that you were wrong this time.	1
salty	Why are you acting so salty just because he beat you in that video game?	1
salty	I can't believe he's still salty about losing that game last week.	1
salty	The way Mark looks at me sometimes makes me think he might be feeling a bit salty towards me for some reason.	1
salty	I can't believe he's still salty about what happened at the party last month.	1
salty	He was acting really rude and throwing shade at everyone yesterday – he must've been feeling extra salty about something. 10.Why are you so ridiculously salty every time we bring up your favorite sports team losing?	1
salty	"Don't be salty, I didn't mean to forget to invite you."	1
salty	He was acting pretty salty when he found out he didn't get the lead role in the school play.	1
salty	Sam got really salty when he found out someone ate his lunch from the fridge.	1
salty	She's always so salty when someone disagrees with her opinions.	1
salty	Why is everyone acting so salty today?	1
salty	Don't be so salty just because you didn't get invited to that event.	1
salty	I get so salty when I study super hard for a test and still end up with a bad grade.	1
salty	She got really salty when she found out she didn't make the team.	1
salty	I can't believe how salty Sarah got when she found out about Jake talking to another girl.	1
salty	"You're always getting salty over the smallest things, learn to let it go!"	1
salty	Stop being salty towards your sister just because she borrowed your clothes without asking.	1
salty	Brian is always getting salty whenever he loses in video games.	1
salty	Emily was really salty when she didn't get elected as class president.	1
salty	I don't know why she's being so salty towards me lately; did I do something wrong?	1
salty	I'm getting real tired of Chris being all salty about not getting invited to the party.	1
salty	She gets super salty whenever someone criticizes her favorite band.	1
salty	"Ugh, why is she so salty just because I got a better grade on the test?"	1
salty	Don't be so salty just because you didn't win the game.	1
salty	I don't know why Emily gets so salty whenever someone disagrees with her opinion.	1
salty	"Stop being so salty over small things, it's not worth it."	1
salty	I hate it when people get all salty over little things like someone borrowing their pencil without asking.	1
salty	I hate it when people get all salty over little things like this.	1
salty	Why are you acting so salty towards me?	1
salty	Why is he always so salty whenever we talk about hanging out with other friends?	1
salty	Jessica is always the first one to get salty when things don't go her way.	1
salty	Why are you so salty about losing the basketball game?	1
salty	She looked so salty when she saw her ex with someone else at the mall.	1
salty	He was acting all salty because he didn't get invited to the concert with us.	1
salty	She seems really salty ever since she failed her math test.	1
salty	I can't believe she's still salty about what happened at the party last weekend.	1
salty	She was so salty about it!	1
salty	Did you see how salty Jake got when he lost in the video game tournament?	1
salty	Tyler was talking smack behind Mike's back and now he's acting all surprised that Mike is feeling super duper salty about it - like what did you expect?	1
salty	"Ugh, did you see Tiffany's salty reaction when she lost the game?"	1
salty	He gets really salty whenever he doesn't get his way.	1
salty	"Ugh, I hate it when people get all passive-aggressive and start throwing shade because they're feeling salty about something trivial."	1
salty	I can't believe how salty Sarah gets whenever someone disagrees with her.	1
salty	The whole group chat got real salty when we couldn't decide on where to go for lunch.	1
salty	My little brother gets super salty when he doesn't win at Monopoly.	1
salty	Why are you being so salty towards me?	1
salty	"My ex keeps leaving me salty comments on my Instagram posts, like just move on already."	1
salty	He's always so salty when he doesn't get his way.	1
salty	"I don't know why he's being so salty about not getting invited to the party, it was just a small gathering."	1
salty	I can't believe she's so salty about not getting picked for the team.	1
salty	"Stop being all sour and salty, let's just move on from this argument already."	1
salty	Why is he always so salty whenever we talk about his ex-girlfriend?	1
salty	"Girl, don't get all salty just because he didn't text you back right away."	1
salty	Don't be salty just because they didn't invite you to hang out with them.	1
salty	"Ugh, I can't believe Sarah is still salty about not getting invited to the party last week."	1
salty	"Ugh, why is Sarah so salty about not being invited to the party last night?"	1
